method,parameters,n_components,clustering,average_score
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,kmeans,0.26752697901679845
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,spectral,0.13994905890068582
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,agglomerative,0.3350300808402584
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,hdbscan,0.49030886548860586
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,gmm,0.27732436293482415
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,kmeans,0.2589843034587679
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,spectral,0.12394419706430687
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,agglomerative,0.28536923257072316
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,hdbscan,0.40188982526850814
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,gmm,0.24941836931340805
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,kmeans,0.25572990663207795
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,spectral,0.17589092393811082
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,agglomerative,0.2186822893994717
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,hdbscan,0.3118009160670648
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,gmm,0.2674392272839428
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,kmeans,0.2533000560788202
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,spectral,0.18482531640139074
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,agglomerative,0.220263115071732
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,hdbscan,0.29439579603159716
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,gmm,0.26119624545670567
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,kmeans,0.2635027895505409
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,spectral,0.14673061360655346
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,agglomerative,0.2938069958285702
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,hdbscan,0.389657272781997
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,gmm,0.2395717085565061
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 8}",3,kmeans,0.33677882458722674
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 8}",3,spectral,0.23088321642697307
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 8}",3,agglomerative,0.28714771719208587
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 8}",3,hdbscan,0.46449035205384015
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 8}",3,gmm,0.3395424745472933
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 10}",3,kmeans,0.3371778089677794
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 10}",3,spectral,0.14982622949378335
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 10}",3,agglomerative,0.27831467874466836
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 10}",3,hdbscan,0.48277077218836184
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 10}",3,gmm,0.2737495082484936
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 15}",3,kmeans,0.3040073247398534
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 15}",3,spectral,0.19393923116784956
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 15}",3,agglomerative,0.2228743144594728
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 15}",3,hdbscan,0.47684576871909934
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 15}",3,gmm,0.2755749851595543
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 20}",3,kmeans,0.3445485526585814
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 20}",3,spectral,0.17762609459568343
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 20}",3,agglomerative,0.3159756657195749
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 20}",3,hdbscan,0.3674035064043209
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 20}",3,gmm,0.3413233192937805
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 5}",4,kmeans,0.19953866549612792
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 5}",4,spectral,0.29335649777546463
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 5}",4,agglomerative,0.22971233445728362
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 5}",4,hdbscan,0.389657272781997
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 5}",4,gmm,0.20620713987820116
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 8}",4,kmeans,0.26197332229990533
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 8}",4,spectral,0.27477587901972755
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 8}",4,agglomerative,0.27787690719113356
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 8}",4,hdbscan,0.389657272781997
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 8}",4,gmm,0.22223792459076747
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 10}",4,kmeans,0.31785230612559084
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 10}",4,spectral,0.22645487386065571
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 10}",4,agglomerative,0.2834584365182986
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 10}",4,hdbscan,0.4801300784821677
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 10}",4,gmm,0.2596218174416098
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 15}",4,kmeans,0.2648950500811437
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 15}",4,spectral,0.2627914306221141
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 15}",4,agglomerative,0.27665982117473065
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 15}",4,hdbscan,0.3934398879882056
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 15}",4,gmm,0.2531737003893115
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 20}",4,kmeans,0.22345529459201754
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 20}",4,spectral,0.14553468811454184
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 20}",4,agglomerative,0.1992454618548819
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 20}",4,hdbscan,0.4932546702635345
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 20}",4,gmm,0.23568954642846301
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 5}",5,kmeans,0.26732634393365323
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 5}",5,spectral,0.2461984839595559
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 5}",5,agglomerative,0.2903189267965216
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 5}",5,hdbscan,0.389657272781997
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 5}",5,gmm,0.2616656236423047
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 8}",5,kmeans,0.33418378959687844
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 8}",5,spectral,0.15953363139119886
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 8}",5,agglomerative,0.32557378328348574
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 8}",5,hdbscan,0.389657272781997
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 8}",5,gmm,0.3171298805075234
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 10}",5,kmeans,0.22323145664287591
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 10}",5,spectral,0.1937927185542087
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 10}",5,agglomerative,0.2931779825543158
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 10}",5,hdbscan,0.49028236888471893
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 10}",5,gmm,0.23709534491448075
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 15}",5,kmeans,0.2562117409806028
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 15}",5,spectral,0.163381700829522
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 15}",5,agglomerative,0.2796266269110869
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 15}",5,hdbscan,0.3812319204472895
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 15}",5,gmm,0.25531054442697587
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 20}",5,kmeans,0.2102103502111437
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 20}",5,spectral,0.19972083275190208
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 20}",5,agglomerative,0.279380493695128
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 20}",5,hdbscan,0.4901196172024429
UMAP,"{'init': 'spectral', 'metric': 'correlation', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 20}",5,gmm,0.25564301187203936
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 5}",2,kmeans,0.21586989389863526
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 5}",2,spectral,0.0743883022169778
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 5}",2,agglomerative,0.26229654824800247
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 5}",2,hdbscan,0.40054834859165284
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 5}",2,gmm,0.2038186674286368
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 8}",2,kmeans,0.2801894987852424
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 8}",2,spectral,0.11009480666887964
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 8}",2,agglomerative,0.23567386768488324
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 8}",2,hdbscan,0.35679299771701284
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 8}",2,gmm,0.2730979394389105
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 10}",2,kmeans,0.2513373252597367
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 10}",2,spectral,0.2028418026570887
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 10}",2,agglomerative,0.24975599116880787
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 10}",2,hdbscan,0.3772484338046532
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 10}",2,gmm,0.2698284455351793
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 15}",2,kmeans,0.2548372714597194
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 15}",2,spectral,0.23128521298307214
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 15}",2,agglomerative,0.34256934736892075
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 15}",2,hdbscan,0.32427633063626005
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 15}",2,gmm,0.2938526384409084
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 20}",2,kmeans,0.28470903030589056
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 20}",2,spectral,0.13434705360296795
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 20}",2,agglomerative,0.21983902129948402
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 20}",2,hdbscan,0.1426431967503497
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 20}",2,gmm,0.21776250267569486
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 5}",3,kmeans,0.2202495695790761
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 5}",3,spectral,0.12215592720267716
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 5}",3,agglomerative,0.20953386056820822
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 5}",3,hdbscan,0.38375135941560634
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 5}",3,gmm,0.20667115312226264
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 8}",3,kmeans,0.24710943019801415
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 8}",3,spectral,0.23921501987758315
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 8}",3,agglomerative,0.24980604023226238
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 8}",3,hdbscan,0.3953534860251441
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 8}",3,gmm,0.25732055505990437
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 10}",3,kmeans,0.25822639162471706
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 10}",3,spectral,0.21332776542108517
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 10}",3,agglomerative,0.25571241235792624
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 10}",3,hdbscan,0.4334430633230303
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 10}",3,gmm,0.24042107770246088
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 15}",3,kmeans,0.2892273806368806
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 15}",3,spectral,0.11859661861156712
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 15}",3,agglomerative,0.24153087155645114
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 15}",3,hdbscan,0.32560288960929973
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 15}",3,gmm,0.28073605323292616
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 20}",3,kmeans,0.28908814708085295
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 20}",3,spectral,0.1948671705385609
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 20}",3,agglomerative,0.20672333299794243
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 20}",3,hdbscan,0.41246453524646814
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 20}",3,gmm,0.27705207746184746
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 4, 'n_neighbors': 5}",4,kmeans,0.31150282011097813
UMAP,"{'init': 'pca', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 4, 'n_neighbors': 5}",4,spectral,0.0653651489923561
