method,parameters,n_components,clustering,average_score
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 10}",5,gmm,0.1347902535009747
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 15}",5,kmeans,0.17551587637117266
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 15}",5,spectral,0.12840208698023575
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 15}",5,agglomerative,0.17846574214831418
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 15}",5,hdbscan,0.3253173760299176
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 15}",5,gmm,0.14956799457228964
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 20}",5,kmeans,0.19697392298408273
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 20}",5,spectral,0.11640336666937137
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 20}",5,agglomerative,0.18376713973850356
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 20}",5,hdbscan,0.29948370548125414
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 20}",5,gmm,0.18909659015829755
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 5}",2,kmeans,0.17814941230627016
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 5}",2,spectral,0.07853273892012426
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 5}",2,agglomerative,0.16173002370031728
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 5}",2,hdbscan,0.3028957365129684
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 5}",2,gmm,0.17960000281474248
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 8}",2,kmeans,0.200330051410134
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 8}",2,spectral,0.16425052244933513
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 8}",2,agglomerative,0.14076244365121693
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 8}",2,hdbscan,0.3665731909529848
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 8}",2,gmm,0.18541207927877315
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 10}",2,kmeans,0.1609106612428012
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 10}",2,spectral,0.15631048771579967
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 10}",2,agglomerative,0.1373417142505319
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 10}",2,hdbscan,0.36159679905966163
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 10}",2,gmm,0.1879151627981972
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 15}",2,kmeans,0.1638722424272817
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 15}",2,spectral,0.12232708487730172
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 15}",2,agglomerative,0.15393743031624713
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 15}",2,hdbscan,0.15941555692609471
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 15}",2,gmm,0.19216398889948783
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 20}",2,kmeans,0.19102163247533585
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 20}",2,spectral,0.18293542877343397
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 20}",2,agglomerative,0.1643167686930106
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 20}",2,hdbscan,0.2912581888246757
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 20}",2,gmm,0.17466468656768022
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 5}",3,kmeans,0.19411539139680262
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 5}",3,spectral,0.192609734893966
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 5}",3,agglomerative,0.14111132523522907
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 5}",3,hdbscan,0.3434001595761017
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 5}",3,gmm,0.16652285750655912
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 8}",3,kmeans,0.18212995026906162
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 8}",3,spectral,0.06720804857538074
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 8}",3,agglomerative,0.13585994254901998
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 8}",3,hdbscan,0.3387176045388431
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 8}",3,gmm,0.18052211663769843
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 10}",3,kmeans,0.18459953357529985
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 10}",3,spectral,0.14904866599379082
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 10}",3,agglomerative,0.1361760108180922
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 10}",3,hdbscan,0.15000728669773666
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 10}",3,gmm,0.16260970342498152
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 15}",3,kmeans,0.1932437368739085
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 15}",3,spectral,0.06444505679235933
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 15}",3,agglomerative,0.16800443373197518
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 15}",3,hdbscan,0.3387176045388431
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 15}",3,gmm,0.20790838732003622
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 20}",3,kmeans,0.1993217173214513
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 20}",3,spectral,0.12627519403915333
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 20}",3,agglomerative,0.16558803678684567
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 20}",3,hdbscan,0.35479370160509016
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 20}",3,gmm,0.14663750004371742
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 5}",4,kmeans,0.17592807359715107
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 5}",4,spectral,0.09536458716558441
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 5}",4,agglomerative,0.1386629430262637
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 5}",4,hdbscan,0.3434001595761017
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 5}",4,gmm,0.1868351455070829
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 8}",4,kmeans,0.18939821411341762
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 8}",4,spectral,0.06118812040052435
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 8}",4,agglomerative,0.1485630362229658
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 8}",4,hdbscan,0.30147895456130364
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 8}",4,gmm,0.16807105684171414
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 10}",4,kmeans,0.1969264582058807
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 10}",4,spectral,0.1880849268049797
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 10}",4,agglomerative,0.15646157558086676
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 10}",4,hdbscan,0.3372677143734921
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 10}",4,gmm,0.162181274337156
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 15}",4,kmeans,0.15725847966916248
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 15}",4,spectral,0.1193784403926048
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 15}",4,agglomerative,0.18216178743438968
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 15}",4,hdbscan,0.30267460452799116
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 15}",4,gmm,0.14572972361917727
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 20}",4,kmeans,0.20064373100575703
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 20}",4,spectral,0.13882447575211546
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 20}",4,agglomerative,0.17847566259236647
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 20}",4,hdbscan,0.35167499474651864
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 20}",4,gmm,0.18087107184302031
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 5}",5,kmeans,0.18291296594927878
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 5}",5,spectral,0.21319486846930213
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 5}",5,agglomerative,0.14242972954782177
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 5}",5,hdbscan,0.29969543950113675
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 5}",5,gmm,0.19535392261259502
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 8}",5,kmeans,0.18676782059758795
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 8}",5,spectral,0.14757659343379304
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 8}",5,agglomerative,0.15299577427341354
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 8}",5,hdbscan,0.3445888654964795
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 8}",5,gmm,0.1792653145265068
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 10}",5,kmeans,0.18258885674961625
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 10}",5,spectral,0.14461516280029127
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 10}",5,agglomerative,0.1739968743920905
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 10}",5,hdbscan,0.3374189263193349
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 10}",5,gmm,0.19220650418998847
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 15}",5,kmeans,0.18412281978696582
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 15}",5,spectral,0.12834456282872048
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 15}",5,agglomerative,0.178517964764216
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 15}",5,hdbscan,0.3481130297650463
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 15}",5,gmm,0.1509256401906235
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 20}",5,kmeans,0.19958229973155173
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 20}",5,spectral,0.08920365512058531
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 20}",5,agglomerative,0.17762196121690996
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 20}",5,hdbscan,0.34307237180250283
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 20}",5,gmm,0.19335373519859245
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 5}",2,kmeans,0.13881571764152448
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 5}",2,spectral,0.08579398993830241
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 5}",2,agglomerative,0.15633505320537788
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 5}",2,hdbscan,0.28798416134238763
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 5}",2,gmm,0.1826637075588348
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,kmeans,0.19724995866298525
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,spectral,0.13107944712383013
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,agglomerative,0.15616833193850846
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,hdbscan,0.16325869709844448
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,gmm,0.21246472543140354
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,kmeans,0.1895328016860197
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,spectral,0.19651873616217092
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,agglomerative,0.16782971492596893
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,hdbscan,0.338031220006893
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,gmm,0.17631170507798224
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,kmeans,0.23637611715677723
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,spectral,0.19792984193119412
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,agglomerative,0.15734141439008847
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,hdbscan,0.15796280428617465
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,gmm,0.1764893173496409
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,kmeans,0.14935929274773949
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,spectral,0.16915802415317024
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,agglomerative,0.2000294176590496
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,hdbscan,0.16325869709844448
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,gmm,0.15199110362717702
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,kmeans,0.16116360620977235
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,spectral,0.05013386012239577
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,agglomerative,0.13900636999935556
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,hdbscan,0.34035109511888617
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,gmm,0.1968612601523016
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 8}",3,kmeans,0.15120983887521924
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 8}",3,spectral,0.1034557463867117
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 8}",3,agglomerative,0.13544666316669682
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 8}",3,hdbscan,0.34153935959591536
UMAP,"{'init': 'spectral', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 8}",3,gmm,0.14653230810860196
